order_id,customer_id,order_date,sku,units,amount_sgd,status,delivered_at
ORD-01128,CUS-0438,2026-08-19,SKU-WIP-80,3,15.8,Delivered,2026-08-27
ORD-01129,CUS-0439,2026-03-23,SKU-PNT-LGT-14,3,9.9,Delivered,2026-03-26
ORD-01130,CUS-0440,2026-02-14,SKU-PNT-LGT-14,1,19.8,Delivered,2026-02-16
ORD-01131,CUS-0440,2026-05-26,SKU-PAD-NGT-10,2,44.7,Delivered,2026-05-29
ORD-01132,CUS-0440,2025-12-28,SKU-DIA-M-38,3,30.9,Delivered,2026-01-02
ORD-01133,CUS-0440,2026-07-01,SKU-DIA-NB-40,3,57.8,In transit,
ORD-01134,CUS-0441,2026-05-15,SKU-DIA-NB-40,1,28.9,Delivered,2026-05-23
ORD-01135,CUS-0442,2026-06-10,SKU-DIA-M-38,1,92.7,Delivered,2026-06-14
ORD-01136,CUS-0442,2026-05-14,SKU-PAD-DAY-10,2,38.7,Delivered,2026-05-20
ORD-01137,CUS-0442,2026-08-20,SKU-DIA-NB-40,1,57.8,In transit,
ORD-01138,CUS-0443,2026-02-25,SKU-PAD-DAY-10,3,12.9,Delivered,2026-02-28
ORD-01139,CUS-0443,2026-05-10,SKU-DIA-M-38,1,92.7,Delivered,2026-05-17
ORD-01140,CUS-0443,2026-06-13,SKU-DIA-NB-40,2,57.8,In transit,
ORD-01141,CUS-0444,2026-06-29,SKU-WIP-80,1,15.8,Delivered,2026-07-02
ORD-01142,CUS-0445,2026-03-23,SKU-DIA-M-38,1,30.9,Delivered,2026-03-31
ORD-01143,CUS-0445,2026-07-25,SKU-DIA-NB-40,3,86.7,Preparing,
ORD-01144,CUS-0445,2026-04-29,SKU-PAD-DAY-10,1,38.7,Delivered,2026-05-01
ORD-01145,CUS-0446,2026-01-11,SKU-DIA-M-38,2,61.8,Delivered,2026-01-18
ORD-01146,CUS-0447,2026-07-28,SKU-DIA-NB-40,2,57.8,In transit,
ORD-01147,CUS-0447,2026-06-27,SKU-PAD-DAY-10,2,25.8,Delivered,2026-07-02
ORD-01148,CUS-0448,2026-01-22,SKU-PNT-LGT-14,2,29.7,Delivered,2026-01-25
ORD-01149,CUS-0448,2026-08-07,SKU-PNT-LGT-14,1,9.9,Delayed,
ORD-01150,CUS-0448,2026-03-08,SKU-PNT-LGT-14,1,29.7,Delayed,
ORD-01151,CUS-0448,2026-03-02,SKU-WIP-80,2,7.9,Delivered,2026-03-08
ORD-01152,CUS-0449,2026-01-20,SKU-WIP-80,2,7.9,Delayed,
ORD-01153,CUS-0449,2026-07-26,SKU-WIP-80,2,7.9,Delivered,2026-07-31
ORD-01154,CUS-0449,2026-07-04,SKU-WIP-80,1,7.9,Preparing,
ORD-01155,CUS-0449,2026-08-02,SKU-PAD-DAY-10,1,25.8,Returned,
ORD-01156,CUS-0450,2026-05-11,SKU-PAD-DAY-10,1,38.7,Returned,
ORD-01157,CUS-0450,2026-07-13,SKU-PAD-NGT-10,2,29.8,Delivered,2026-07-18
ORD-01158,CUS-0450,2026-02-11,SKU-PNT-LGT-14,2,29.7,Delivered,2026-02-14
ORD-01159,CUS-0451,2026-01-30,SKU-DIA-M-38,2,30.9,Delayed,
ORD-01160,CUS-0451,2026-07-27,SKU-PAD-DAY-10,3,12.9,Delivered,2026-08-03
ORD-01161,CUS-0451,2026-04-09,SKU-DIA-NB-40,1,57.8,Delivered,2026-04-13
ORD-01162,CUS-0451,2026-03-16,SKU-DIA-M-38,3,30.9,Returned,
ORD-01163,CUS-0452,2026-05-07,SKU-PNT-LGT-14,3,9.9,In transit,
ORD-01164,CUS-0452,2026-02-25,SKU-DIA-M-38,1,61.8,Delivered,2026-02-28
ORD-01165,CUS-0453,2026-02-19,SKU-PAD-NGT-10,2,14.9,Delivered,2026-02-25
ORD-01166,CUS-0453,2026-01-28,SKU-WIP-80,3,23.7,Delivered,2026-02-04
ORD-01167,CUS-0453,2026-01-27,SKU-WIP-80,2,7.9,Delivered,2026-02-02
ORD-01168,CUS-0454,2026-04-09,SKU-DIA-NB-40,1,57.8,In transit,
ORD-01169,CUS-0454,2026-05-04,SKU-DIA-M-38,3,92.7,Delivered,2026-05-08
ORD-01170,CUS-0455,2026-07-26,SKU-DIA-M-38,3,30.9,Delivered,2026-07-30
ORD-01171,CUS-0455,2026-02-25,SKU-DIA-M-38,1,92.7,Delivered,2026-03-03
ORD-01172,CUS-0456,2026-05-06,SKU-DIA-M-38,2,92.7,Delivered,2026-05-14
ORD-01173,CUS-0456,2026-05-03,SKU-DIA-M-38,1,30.9,Delivered,2026-05-08
ORD-01174,CUS-0456,2026-03-27,SKU-PAD-NGT-10,2,14.9,Delivered,2026-03-30
ORD-01175,CUS-0456,2026-02-09,SKU-DIA-M-38,1,61.8,Delivered,2026-02-16
ORD-01176,CUS-0456,2026-06-17,SKU-PAD-DAY-10,3,25.8,Delivered,2026-06-20
ORD-01177,CUS-0457,2026-08-21,SKU-DIA-NB-40,1,57.8,Delivered,2026-08-28
ORD-01178,CUS-0457,2026-07-21,SKU-PAD-DAY-10,3,38.7,Delivered,2026-07-28
ORD-01179,CUS-0458,2026-03-21,SKU-DIA-NB-40,3,57.8,Delivered,2026-03-23
ORD-01180,CUS-0458,2026-04-09,SKU-PAD-DAY-10,1,38.7,Delivered,2026-04-15
ORD-01181,CUS-0459,2026-02-04,SKU-WIP-80,1,7.9,Delivered,2026-02-11
ORD-01182,CUS-0460,2026-03-01,SKU-DIA-NB-40,2,28.9,Delivered,2026-03-03
ORD-01183,CUS-0460,2026-08-03,SKU-PNT-LGT-14,2,19.8,Delivered,2026-08-05
ORD-01184,CUS-0461,2026-02-24,SKU-PNT-LGT-14,1,29.7,Delivered,2026-03-04
ORD-01185,CUS-0461,2026-01-18,SKU-DIA-NB-40,3,86.7,In transit,
ORD-01186,CUS-0461,2026-06-23,SKU-DIA-NB-40,2,57.8,Delivered,2026-06-30
ORD-01187,CUS-0461,2026-04-10,SKU-PNT-LGT-14,1,9.9,Delivered,2026-04-15
ORD-01188,CUS-0461,2026-03-24,SKU-DIA-NB-40,3,28.9,Delivered,2026-03-30
ORD-01189,CUS-0462,2026-03-20,SKU-WIP-80,1,7.9,Delivered,2026-03-25
ORD-01190,CUS-0463,2026-05-02,SKU-PAD-DAY-10,1,38.7,Delivered,2026-05-07
ORD-01191,CUS-0464,2026-02-19,SKU-PNT-LGT-14,3,9.9,In transit,
ORD-01192,CUS-0464,2026-08-09,SKU-DIA-NB-40,3,57.8,Delivered,2026-08-16
ORD-01193,CUS-0464,2026-07-27,SKU-PNT-LGT-14,3,19.8,Delivered,2026-08-04
ORD-01194,CUS-0464,2026-04-19,SKU-DIA-NB-40,3,28.9,Delivered,2026-04-24
ORD-01195,CUS-0464,2026-06-09,SKU-WIP-80,3,7.9,Delayed,
ORD-01196,CUS-0465,2026-04-15,SKU-PNT-LGT-14,2,9.9,Delivered,2026-04-18
ORD-01197,CUS-0465,2026-04-29,SKU-WIP-80,2,23.7,Delivered,2026-05-05
ORD-01198,CUS-0465,2026-03-23,SKU-DIA-M-38,2,61.8,In transit,
ORD-01199,CUS-0466,2026-07-09,SKU-PNT-LGT-14,2,9.9,Delivered,2026-07-12
ORD-01200,CUS-0466,2026-05-25,SKU-PAD-DAY-10,1,38.7,Delivered,2026-05-31
ORD-01201,CUS-0467,2026-08-16,SKU-PAD-DAY-10,2,12.9,Delivered,2026-08-22
ORD-01202,CUS-0467,2026-03-04,SKU-PNT-LGT-14,1,19.8,Delivered,2026-03-12
ORD-01203,CUS-0467,2026-03-27,SKU-PAD-NGT-10,3,29.8,Delivered,2026-03-29
ORD-01204,CUS-0468,2026-05-26,SKU-WIP-80,1,15.8,Preparing,
ORD-01205,CUS-0468,2026-07-25,SKU-PAD-DAY-10,2,25.8,Delivered,2026-07-28
ORD-01206,CUS-0469,2026-04-04,SKU-WIP-80,1,7.9,Delivered,2026-04-06
ORD-01207,CUS-0469,2026-05-29,SKU-PAD-NGT-10,3,29.8,Delivered,2026-06-05
ORD-01208,CUS-0469,2026-01-24,SKU-DIA-M-38,2,92.7,Delivered,2026-01-29
ORD-01209,CUS-0469,2026-08-10,SKU-WIP-80,3,7.9,Delivered,2026-08-14
ORD-01210,CUS-0469,2026-02-09,SKU-PNT-LGT-14,3,9.9,In transit,
ORD-01211,CUS-0470,2026-03-16,SKU-DIA-M-38,1,30.9,Preparing,
ORD-01212,CUS-0470,2026-08-19,SKU-PAD-DAY-10,2,12.9,Preparing,
ORD-01213,CUS-0471,2026-02-22,SKU-PNT-LGT-14,1,9.9,Delivered,2026-02-24
ORD-01214,CUS-0471,2026-03-25,SKU-PAD-NGT-10,2,44.7,Delivered,2026-04-02
ORD-01215,CUS-0472,2026-03-24,SKU-DIA-NB-40,2,28.9,Delivered,2026-03-26
ORD-01216,CUS-0472,2026-07-22,SKU-PNT-LGT-14,2,29.7,Delivered,2026-07-30
ORD-01217,CUS-0473,2026-06-14,SKU-PAD-NGT-10,3,29.8,Returned,
ORD-01218,CUS-0473,2026-05-14,SKU-DIA-M-38,2,30.9,In transit,
ORD-01219,CUS-0474,2026-03-02,SKU-PAD-DAY-10,1,25.8,Delivered,2026-03-10
ORD-01220,CUS-0475,2026-03-20,SKU-DIA-M-38,1,92.7,Delivered,2026-03-24
ORD-01221,CUS-0475,2026-01-13,SKU-PNT-LGT-14,3,9.9,Delivered,2026-01-16
ORD-01222,CUS-0475,2026-01-17,SKU-PAD-DAY-10,2,12.9,Delivered,2026-01-19
ORD-01223,CUS-0475,2026-01-31,SKU-WIP-80,3,7.9,Preparing,
ORD-01224,CUS-0476,2026-03-22,SKU-PAD-NGT-10,2,44.7,Delivered,2026-03-26
ORD-01225,CUS-0477,2026-02-02,SKU-PNT-LGT-14,2,9.9,Delivered,2026-02-10
ORD-01226,CUS-0478,2026-06-11,SKU-PNT-LGT-14,3,29.7,Delivered,2026-06-17
ORD-01227,CUS-0478,2026-07-30,SKU-DIA-NB-40,1,57.8,Delivered,2026-08-03
ORD-01228,CUS-0478,2026-02-28,SKU-WIP-80,1,23.7,Delayed,
ORD-01229,CUS-0478,2026-06-26,SKU-DIA-M-38,2,61.8,Delivered,2026-07-04
ORD-01230,CUS-0478,2026-03-25,SKU-DIA-M-38,3,92.7,Delayed,
ORD-01231,CUS-0479,2026-01-12,SKU-DIA-M-38,2,30.9,Delivered,2026-01-18
ORD-01232,CUS-0479,2026-04-14,SKU-DIA-NB-40,1,57.8,Delivered,2026-04-19
ORD-01233,CUS-0479,2026-02-24,SKU-DIA-M-38,1,30.9,Delivered,2026-03-01
ORD-01234,CUS-0479,2026-04-12,SKU-DIA-M-38,1,92.7,Delivered,2026-04-14
ORD-01235,CUS-0480,2026-05-30,SKU-PAD-NGT-10,3,44.7,Delivered,2026-06-04
ORD-01236,CUS-0481,2026-03-20,SKU-PAD-NGT-10,2,14.9,Delivered,2026-03-28
ORD-01237,CUS-0481,2026-01-05,SKU-DIA-M-38,2,61.8,In transit,
ORD-01238,CUS-0481,2026-06-30,SKU-PNT-LGT-14,3,29.7,Delivered,2026-07-03
ORD-01239,CUS-0481,2026-05-09,SKU-PNT-LGT-14,2,9.9,Delivered,2026-05-12
ORD-01240,CUS-0482,2026-03-09,SKU-PAD-DAY-10,3,38.7,Delivered,2026-03-14
ORD-01241,CUS-0482,2026-01-28,SKU-PAD-NGT-10,3,44.7,Delivered,2026-02-03
ORD-01242,CUS-0482,2026-04-13,SKU-PAD-DAY-10,3,38.7,In transit,
ORD-01243,CUS-0482,2026-06-24,SKU-PAD-NGT-10,2,29.8,In transit,
ORD-01244,CUS-0483,2026-06-13,SKU-PNT-LGT-14,2,19.8,Preparing,
ORD-01245,CUS-0483,2026-06-26,SKU-PAD-DAY-10,2,12.9,Delivered,2026-07-01
ORD-01246,CUS-0483,2026-07-08,SKU-DIA-NB-40,3,28.9,Delivered,2026-07-10
ORD-01247,CUS-0483,2026-05-24,SKU-DIA-NB-40,2,28.9,Delivered,2026-05-26
ORD-01248,CUS-0484,2026-07-12,SKU-PAD-DAY-10,2,12.9,Preparing,
ORD-01249,CUS-0485,2026-06-17,SKU-DIA-M-38,1,30.9,Delayed,
ORD-01250,CUS-0486,2026-08-12,SKU-WIP-80,1,23.7,Delivered,2026-08-17
ORD-01251,CUS-0486,2026-08-15,SKU-DIA-NB-40,2,86.7,Delivered,2026-08-20
ORD-01252,CUS-0487,2026-06-06,SKU-PNT-LGT-14,2,9.9,Delivered,2026-06-08
ORD-01253,CUS-0487,2026-06-23,SKU-PNT-LGT-14,1,19.8,In transit,
ORD-01254,CUS-0488,2026-05-03,SKU-PNT-LGT-14,1,19.8,Delivered,2026-05-08
ORD-01255,CUS-0489,2026-07-26,SKU-PAD-NGT-10,3,29.8,Delayed,
ORD-01256,CUS-0489,2026-06-09,SKU-PNT-LGT-14,3,19.8,Delivered,2026-06-14
ORD-01257,CUS-0489,2026-01-07,SKU-PAD-NGT-10,3,29.8,In transit,
ORD-01258,CUS-0490,2026-01-02,SKU-DIA-NB-40,1,86.7,Delivered,2026-01-07
ORD-01259,CUS-0490,2026-06-02,SKU-PNT-LGT-14,2,29.7,Delivered,2026-06-09
ORD-01260,CUS-0490,2026-07-03,SKU-DIA-M-38,3,61.8,Preparing,
ORD-01261,CUS-0490,2026-05-27,SKU-WIP-80,3,23.7,Delivered,2026-06-01
ORD-01262,CUS-0491,2026-05-30,SKU-DIA-M-38,1,61.8,In transit,
ORD-01263,CUS-0491,2026-05-01,SKU-PAD-DAY-10,1,12.9,Returned,
ORD-01264,CUS-0492,2026-02-23,SKU-DIA-NB-40,2,57.8,Delayed,
ORD-01265,CUS-0492,2026-04-10,SKU-PAD-DAY-10,2,38.7,In transit,
ORD-01266,CUS-0493,2026-02-01,SKU-DIA-M-38,3,61.8,Delivered,2026-02-07
ORD-01267,CUS-0494,2026-02-12,SKU-DIA-M-38,1,61.8,Delivered,2026-02-17
ORD-01268,CUS-0494,2026-06-16,SKU-PAD-DAY-10,3,38.7,Delivered,2026-06-22
ORD-01269,CUS-0494,2026-05-28,SKU-WIP-80,3,7.9,Preparing,
ORD-01270,CUS-0494,2026-02-04,SKU-DIA-NB-40,3,57.8,Delivered,2026-02-07
ORD-01271,CUS-0494,2026-05-15,SKU-DIA-M-38,1,92.7,Delivered,2026-05-20
ORD-01272,CUS-0495,2026-08-11,SKU-WIP-80,3,23.7,Delivered,2026-08-18
ORD-01273,CUS-0495,2026-08-12,SKU-WIP-80,3,15.8,Delivered,2026-08-14
ORD-01274,CUS-0495,2026-05-19,SKU-PAD-DAY-10,3,38.7,Delivered,2026-05-21
ORD-01275,CUS-0496,2026-03-17,SKU-PAD-NGT-10,1,29.8,Delivered,2026-03-24
ORD-01276,CUS-0497,2026-02-10,SKU-PNT-LGT-14,1,29.7,Delivered,2026-02-17
ORD-01277,CUS-0497,2026-06-26,SKU-PAD-NGT-10,3,44.7,Returned,
ORD-01278,CUS-0497,2026-06-02,SKU-DIA-NB-40,1,86.7,Delivered,2026-06-08
ORD-01279,CUS-0497,2026-01-03,SKU-PNT-LGT-14,3,19.8,Delivered,2026-01-06
ORD-01280,CUS-0498,2026-03-25,SKU-PAD-DAY-10,2,25.8,Delivered,2026-04-02
ORD-01281,CUS-0498,2026-08-20,SKU-DIA-NB-40,1,28.9,Delivered,2026-08-28
ORD-01282,CUS-0499,2026-01-29,SKU-PAD-NGT-10,2,44.7,Delivered,2026-02-03
ORD-01283,CUS-0500,2026-03-27,SKU-DIA-M-38,3,30.9,Delivered,2026-03-31
ORD-01284,CUS-0501,2026-05-07,SKU-PAD-NGT-10,2,29.8,Delivered,2026-05-13
ORD-01285,CUS-0501,2026-06-26,SKU-PNT-LGT-14,2,19.8,Delivered,2026-07-03
ORD-01286,CUS-0501,2026-05-03,SKU-PAD-NGT-10,1,29.8,Delivered,2026-05-10
ORD-01287,CUS-0501,2026-07-26,SKU-DIA-NB-40,3,86.7,In transit,
ORD-01288,CUS-0502,2026-08-20,SKU-DIA-NB-40,3,86.7,Delivered,2026-08-23
ORD-01289,CUS-0502,2026-04-05,SKU-PAD-NGT-10,2,29.8,Preparing,
ORD-01290,CUS-0502,2026-06-20,SKU-PAD-DAY-10,1,25.8,Delivered,2026-06-24
ORD-01291,CUS-0502,2026-02-08,SKU-DIA-NB-40,2,86.7,In transit,
ORD-01292,CUS-0502,2026-01-01,SKU-WIP-80,3,15.8,Preparing,
ORD-01293,CUS-0503,2026-06-10,SKU-DIA-NB-40,3,86.7,Preparing,
ORD-01294,CUS-0503,2026-07-23,SKU-DIA-NB-40,2,28.9,Delivered,2026-07-30
ORD-01295,CUS-0503,2026-07-14,SKU-PAD-DAY-10,3,12.9,Delivered,2026-07-21
ORD-01296,CUS-0503,2026-02-06,SKU-PNT-LGT-14,3,19.8,Delivered,2026-02-11
ORD-01297,CUS-0504,2026-06-14,SKU-DIA-NB-40,2,86.7,Delayed,
ORD-01298,CUS-0504,2026-06-16,SKU-WIP-80,2,15.8,Delivered,2026-06-18
ORD-01299,CUS-0504,2026-02-12,SKU-PNT-LGT-14,2,29.7,Delivered,2026-02-19
ORD-01300,CUS-0504,2026-07-31,SKU-WIP-80,2,15.8,In transit,
ORD-01301,CUS-0504,2026-07-25,SKU-DIA-NB-40,2,28.9,Delivered,2026-08-02
ORD-01302,CUS-0505,2026-05-13,SKU-PAD-NGT-10,1,29.8,Delivered,2026-05-20
ORD-01303,CUS-0505,2026-03-22,SKU-DIA-M-38,3,92.7,Delivered,2026-03-24
ORD-01304,CUS-0506,2026-01-06,SKU-WIP-80,3,15.8,Delivered,2026-01-09
ORD-01305,CUS-0506,2026-02-24,SKU-DIA-NB-40,2,86.7,Preparing,
ORD-01306,CUS-0506,2026-01-13,SKU-DIA-NB-40,2,86.7,In transit,
ORD-01307,CUS-0507,2026-02-24,SKU-WIP-80,2,23.7,Delivered,2026-02-26
ORD-01308,CUS-0507,2026-07-26,SKU-PNT-LGT-14,2,9.9,Delivered,2026-08-03
ORD-01309,CUS-0507,2026-06-09,SKU-WIP-80,1,7.9,Delivered,2026-06-17
ORD-01310,CUS-0508,2026-02-24,SKU-DIA-M-38,2,30.9,Delivered,2026-03-02
ORD-01311,CUS-0509,2026-05-29,SKU-WIP-80,1,15.8,Delivered,2026-06-01
ORD-01312,CUS-0510,2026-01-03,SKU-WIP-80,1,15.8,Delivered,2026-01-05
ORD-01313,CUS-0510,2026-05-15,SKU-WIP-80,1,15.8,Delivered,2026-05-23
ORD-01314,CUS-0511,2026-01-18,SKU-DIA-M-38,3,30.9,Delivered,2026-01-20
ORD-01315,CUS-0511,2026-04-10,SKU-DIA-NB-40,2,57.8,Preparing,
ORD-01316,CUS-0511,2026-05-20,SKU-PAD-NGT-10,3,14.9,Preparing,
ORD-01317,CUS-0512,2026-01-01,SKU-WIP-80,1,7.9,Delivered,2026-01-07
ORD-01318,CUS-0512,2026-02-12,SKU-DIA-NB-40,1,86.7,Preparing,
ORD-01319,CUS-0512,2026-08-10,SKU-WIP-80,3,23.7,In transit,
ORD-01320,CUS-0512,2026-01-12,SKU-DIA-M-38,2,30.9,Delivered,2026-01-16
ORD-01321,CUS-0512,2026-07-09,SKU-PNT-LGT-14,3,29.7,Delivered,2026-07-17
ORD-01322,CUS-0513,2026-03-10,SKU-PAD-DAY-10,2,25.8,Delayed,
ORD-01323,CUS-0514,2026-03-26,SKU-DIA-NB-40,2,28.9,In transit,
ORD-01324,CUS-0515,2026-06-05,SKU-DIA-M-38,2,92.7,Returned,
ORD-01325,CUS-0515,2026-06-25,SKU-PAD-DAY-10,2,12.9,Delivered,2026-07-03
ORD-01326,CUS-0515,2026-07-10,SKU-PNT-LGT-14,3,29.7,Returned,
ORD-01327,CUS-0515,2026-03-21,SKU-PNT-LGT-14,2,9.9,In transit,
ORD-01328,CUS-0516,2026-06-14,SKU-PAD-DAY-10,2,12.9,Delivered,2026-06-19
ORD-01329,CUS-0516,2026-04-28,SKU-PAD-NGT-10,2,14.9,Delivered,2026-05-02
ORD-01330,CUS-0516,2026-03-07,SKU-PNT-LGT-14,2,9.9,Delivered,2026-03-12
ORD-01331,CUS-0516,2026-08-14,SKU-DIA-NB-40,3,57.8,In transit,
ORD-01332,CUS-0517,2026-08-05,SKU-DIA-M-38,2,92.7,In transit,
ORD-01333,CUS-0517,2026-07-27,SKU-PAD-DAY-10,3,38.7,In transit,
ORD-01334,CUS-0517,2026-07-30,SKU-PAD-DAY-10,1,12.9,Delivered,2026-08-01
ORD-01335,CUS-0518,2026-07-24,SKU-PNT-LGT-14,1,29.7,Delivered,2026-07-31
ORD-01336,CUS-0518,2026-03-13,SKU-PAD-NGT-10,2,44.7,In transit,
ORD-01337,CUS-0518,2026-03-22,SKU-DIA-M-38,2,92.7,Delivered,2026-03-26
ORD-01338,CUS-0518,2026-03-15,SKU-PAD-NGT-10,1,44.7,In transit,
ORD-01339,CUS-0518,2026-01-16,SKU-DIA-NB-40,3,28.9,Delivered,2026-01-20
ORD-01340,CUS-0519,2026-06-06,SKU-PNT-LGT-14,2,9.9,Delivered,2026-06-11
ORD-01341,CUS-0519,2026-03-12,SKU-WIP-80,2,23.7,Delivered,2026-03-15
ORD-01342,CUS-0520,2026-01-13,SKU-DIA-M-38,2,30.9,In transit,
ORD-01343,CUS-0521,2026-05-23,SKU-PAD-DAY-10,2,25.8,Delivered,2026-05-30
ORD-01344,CUS-0522,2026-04-30,SKU-PNT-LGT-14,1,29.7,In transit,
ORD-01345,CUS-0522,2026-06-16,SKU-DIA-M-38,2,92.7,Returned,
ORD-01346,CUS-0523,2026-06-07,SKU-DIA-NB-40,1,28.9,Delivered,2026-06-11
ORD-01347,CUS-0523,2026-08-11,SKU-PNT-LGT-14,3,19.8,Delivered,2026-08-16
ORD-01348,CUS-0523,2026-03-04,SKU-PAD-NGT-10,1,44.7,Delivered,2026-03-11
ORD-01349,CUS-0523,2026-04-08,SKU-PAD-DAY-10,1,38.7,Delivered,2026-04-14
ORD-01350,CUS-0524,2026-08-01,SKU-PAD-DAY-10,2,12.9,Delivered,2026-08-06
ORD-01351,CUS-0524,2026-04-30,SKU-PAD-DAY-10,1,25.8,Preparing,
ORD-01352,CUS-0525,2026-01-16,SKU-DIA-M-38,2,30.9,Delivered,2026-01-24
ORD-01353,CUS-0525,2026-07-21,SKU-PNT-LGT-14,2,29.7,Delivered,2026-07-29
ORD-01354,CUS-0525,2026-01-28,SKU-WIP-80,1,7.9,Delivered,2026-01-31
ORD-01355,CUS-0525,2026-03-12,SKU-DIA-NB-40,3,28.9,Delivered,2026-03-15
ORD-01356,CUS-0526,2026-05-29,SKU-DIA-M-38,3,92.7,Delivered,2026-06-04
ORD-01357,CUS-0527,2026-04-11,SKU-DIA-NB-40,2,57.8,Delivered,2026-04-18
ORD-01358,CUS-0527,2026-04-11,SKU-PAD-DAY-10,1,38.7,In transit,
ORD-01359,CUS-0527,2026-01-02,SKU-DIA-NB-40,3,28.9,Delivered,2026-01-05
ORD-01360,CUS-0528,2026-07-29,SKU-DIA-NB-40,1,86.7,Returned,
ORD-01361,CUS-0529,2026-04-06,SKU-DIA-M-38,1,30.9,Delivered,2026-04-14
ORD-01362,CUS-0529,2026-05-02,SKU-DIA-M-38,3,92.7,Delivered,2026-05-04
ORD-01363,CUS-0530,2026-06-16,SKU-DIA-NB-40,1,28.9,Preparing,
ORD-01364,CUS-0530,2026-03-27,SKU-DIA-NB-40,2,57.8,Delivered,2026-04-01
ORD-01365,CUS-0531,2026-02-12,SKU-PAD-NGT-10,1,29.8,Delivered,2026-02-18
ORD-01366,CUS-0531,2026-01-28,SKU-DIA-NB-40,2,28.9,Delivered,2026-01-30
ORD-01367,CUS-0531,2026-03-20,SKU-WIP-80,3,15.8,Delivered,2026-03-24
ORD-01368,CUS-0532,2026-01-10,SKU-PAD-DAY-10,2,25.8,Delivered,2026-01-18
ORD-01369,CUS-0532,2026-01-28,SKU-DIA-M-38,1,92.7,Delivered,2026-02-04
ORD-01370,CUS-0533,2026-03-29,SKU-PNT-LGT-14,1,9.9,Delayed,
ORD-01371,CUS-0533,2026-06-10,SKU-PAD-NGT-10,2,14.9,Delivered,2026-06-13
ORD-01372,CUS-0534,2026-07-06,SKU-PAD-NGT-10,3,29.8,In transit,
ORD-01373,CUS-0535,2026-07-30,SKU-PAD-DAY-10,3,25.8,Delivered,2026-08-05
ORD-01374,CUS-0536,2026-06-25,SKU-DIA-M-38,1,61.8,Delivered,2026-07-02
ORD-01375,CUS-0537,2026-07-20,SKU-PNT-LGT-14,2,9.9,Delayed,
ORD-01376,CUS-0537,2026-06-08,SKU-PAD-DAY-10,1,25.8,In transit,
ORD-01377,CUS-0537,2026-02-14,SKU-DIA-NB-40,1,57.8,Delivered,2026-02-18
ORD-01378,CUS-0537,2026-04-07,SKU-PAD-DAY-10,1,38.7,In transit,
ORD-01379,CUS-0537,2026-07-20,SKU-PAD-DAY-10,1,12.9,Delivered,2026-07-27
ORD-01380,CUS-0538,2026-07-07,SKU-PAD-NGT-10,3,44.7,Delivered,2026-07-14
ORD-01381,CUS-0538,2026-02-02,SKU-PAD-NGT-10,3,44.7,Delayed,
ORD-01382,CUS-0538,2026-01-10,SKU-PAD-DAY-10,2,25.8,Delivered,2026-01-17
ORD-01383,CUS-0539,2026-05-22,SKU-DIA-M-38,3,61.8,Delivered,2026-05-24
ORD-01384,CUS-0539,2026-05-12,SKU-PNT-LGT-14,1,29.7,In transit,
ORD-01385,CUS-0539,2026-03-07,SKU-PAD-DAY-10,3,12.9,Preparing,
ORD-01386,CUS-0539,2026-03-30,SKU-DIA-M-38,2,30.9,Returned,
ORD-01387,CUS-0539,2026-03-16,SKU-PAD-NGT-10,1,44.7,Returned,
ORD-01388,CUS-0540,2026-05-16,SKU-PAD-DAY-10,2,38.7,Delivered,2026-05-23
ORD-01389,CUS-0541,2026-01-31,SKU-DIA-NB-40,3,86.7,In transit,
ORD-01390,CUS-0541,2026-06-15,SKU-PAD-DAY-10,2,25.8,In transit,
ORD-01391,CUS-0541,2026-04-28,SKU-DIA-M-38,2,30.9,In transit,
ORD-01392,CUS-0541,2026-06-07,SKU-PAD-NGT-10,3,14.9,Delivered,2026-06-13
ORD-01393,CUS-0542,2026-05-04,SKU-DIA-NB-40,1,86.7,Delayed,
ORD-01394,CUS-0542,2026-02-22,SKU-PNT-LGT-14,2,29.7,Delayed,
ORD-01395,CUS-0542,2026-04-28,SKU-WIP-80,2,7.9,Delivered,2026-05-02
ORD-01396,CUS-0543,2026-05-27,SKU-DIA-NB-40,3,28.9,In transit,
ORD-01397,CUS-0544,2026-05-16,SKU-DIA-NB-40,3,28.9,Delayed,
ORD-01398,CUS-0544,2026-03-22,SKU-WIP-80,3,15.8,Delivered,2026-03-30
ORD-01399,CUS-0544,2026-08-20,SKU-PAD-NGT-10,3,44.7,Delivered,2026-08-23
ORD-01400,CUS-0544,2026-07-26,SKU-DIA-NB-40,3,28.9,Delayed,
ORD-01401,CUS-0545,2026-07-21,SKU-DIA-M-38,1,61.8,In transit,
ORD-01402,CUS-0546,2026-08-06,SKU-DIA-M-38,3,30.9,Delivered,2026-08-11
ORD-01403,CUS-0546,2026-07-31,SKU-PNT-LGT-14,1,29.7,Delivered,2026-08-06
ORD-01404,CUS-0547,2026-07-05,SKU-DIA-M-38,3,61.8,In transit,
ORD-01405,CUS-0548,2026-04-18,SKU-DIA-M-38,1,30.9,Delivered,2026-04-24
ORD-01406,CUS-0548,2026-03-19,SKU-WIP-80,3,7.9,Returned,
ORD-01407,CUS-0548,2026-01-02,SKU-PAD-NGT-10,1,14.9,In transit,
ORD-01408,CUS-0548,2026-05-03,SKU-PAD-NGT-10,3,29.8,Returned,
